Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price,Year,Month,Day,Price_tomorrow,Price_change_amount,Price_change,Percent
2019-01-25,0.7586,3.2485436260984186e+20,2812.524000000001,175620.0016,289,5106,16080.09375,30938949942,8001115,13857565780,16.79,18310,55852590,504903,104563578.59375,104563578.59375,12121.0100305875,115.92,2019,1,25,116.33,-1.7800000000000011,0,-1.54
2019-01-26,0.8240000000000001,2.723808016703584e+20,2749.134,170993.5618,319,5055,16004.53125,33241053039,8000897,12616710414,16.98,17422,55949636,464380,104579583.125,104579583.125,12165.74290493125,116.33,2019,1,26,112.27,0.4099999999999966,1,0.35
2019-01-27,0.7868,2.7024094891768683e+20,2739.501,168650.5178,306,5013,15846.1875,31494607522,8001001,11788620538,17.05,18274,56015893,488814,104595429.3125,104595429.3125,11742.928848914375,112.27,2019,1,27,106.36,-4.060000000000002,0,-3.62
2019-01-28,0.8569,3.731450727597034e+20,2605.259,155983.8223,289,4884,15416.71875,33400327582,8001024,15213901906,17.52,21577,56077428,568564,104610846.03125,104610846.03125,11126.40958388375,106.36,2019,1,28,104.75,-5.909999999999997,0,-5.56
2019-01-29,0.8453,3.285928282985649e+20,2443.768,146880.6219,323,4870,15463.78125,32867605159,8001111,12439032644,17.54,22103,56134529,566026,104626309.8125,104626309.8125,10959.605952859376,104.75,2019,1,29,109.04,-1.6099999999999994,0,-1.54
2019-01-30,0.8340000000000001,3.510083885981709e+20,2404.5370000000007,145301.9116,272,4949,15555.375,32975674787,8001210,13051979777,17.3,21568,56201300,555347,104641865.1875,104641865.1875,11410.148980045,109.04,2019,1,30,106.89,4.290000000000006,1,3.93
2019-01-31,0.8957,3.903859144437654e+20,2465.758,150028.8135,326,4931,15653.4375,35261654580,8001156,14209971121,17.33,20803,56248244,517057,104657518.625,104657518.625,11186.84216582625,106.89,2019,1,31,107.03,-2.1500000000000057,0,-2.01
2019-02-01,0.8464,3.5855844087059035e+20,2408.028,143116.014,287,4848,15300.65625,32761450415,8001360,13234562600,17.67,20373,56302325,498856,104672819.28125,104672819.28125,11203.131847672188,107.03,2019,2,1,111.0,0.14000000000000057,1,0.13
2019-02-02,0.7687,2.868860846858699e+20,2358.91,143036.2313,304,4935,15611.625,30168904532,8001269,12000569516,17.41,17499,56367477,450314,104688430.90625,104688430.90625,11620.41583059375,111.0,2019,2,2,107.21,3.969999999999999,1,3.58
2019-02-03,0.7238,2.5371646300782717e+20,2354.61,139150.9121,248,4858,15226.125,28022576836,8001164,11637460620,17.68,16597,56427227,424378,104703657.03125,104703657.03125,11225.279070320312,107.21,2019,2,3,106.9,-3.7900000000000063,0,-3.54
2019-02-04,0.7144,2.6690241569706715e+20,2361.903,141058.0782,222,4938,15394.6875,28109457360,8001218,12082194503,17.39,16326,56486433,416394,104719051.71875,104719051.71875,11194.466628734375,106.9,2019,2,4,106.93,-0.30999999999998806,0,-0.29
2019-02-05,0.7167,2.6982252056228993e+20,2363.999,141593.6815,275,4900,15418.78125,27984580259,8001176,12593215644,17.54,16601,56551532,414815,104734470.5,104734470.5,11199.256930565,106.93,2019,2,5,104.5,0.030000000000001137,1,0.03
2019-02-06,0.7343,2.8365821109993806e+20,2348.84,139435.1741,237,4892,15302.34375,28696360299,8001322,12593166346,17.55,17023,56608384,429065,104749772.84375,104749772.84375,10946.351262171876,104.5,2019,2,6,104.3,-2.430000000000007,0,-2.33
2019-02-07,0.7497,3.02806479808971e+20,2334.071,139449.921,244,4918,15398.625,29441176225,8001263,14057368181,17.44,17432,56657408,428676,104765171.46875,104765171.46875,10927.007384190623,104.3,2019,2,7,119.49,-0.20000000000000284,0,-0.19
2019-02-08,0.7712,3.274770840429877e+20,2371.717,142467.7242,267,4923,15471.28125,30304669218,8001377,13310836398,17.43,18982,56700844,471952,104780642.75,104780642.75,12520.2390021975,119.49,2019,2,8,119.46,15.189999999999998,1,12.71
2019-02-09,0.7592,2.9229337976938263e+20,2370.09,141162.9802,246,4900,15347.0625,29701599787,8001139,12390959208,17.49,17138,56741727,417129,104795989.8125,104795989.8125,12518.92894300125,119.46,2019,2,9,125.58,-0.030000000000001137,0,-0.03
2019-02-10,0.7792,2.7409390161676668e+20,2799.616,145132.8832,181,4298,13370.34375,26786193364,8001145,12847065310,20.0,18598,56774281,381151,104809360.15625,104809360.15625,13161.959448421874,125.58,2019,2,10,120.76,6.1200000000000045,1,4.87
2019-02-11,0.8253,3.212202111722663e+20,2790.454,142235.6399,209,4195,13131.09375,27611571189,8001168,13977805236,20.48,20700,56811861,429007,104822491.25,104822491.25,12658.36404335,120.76,2019,2,11,122.63,-4.819999999999993,0,-3.99
2019-02-12,0.8368,3.166904563177581e+20,2845.4970000000008,147544.2715,207,4273,13363.78125,28573833622,8001034,13012487105,20.12,20824,56863110,438111,104835855.03125,104835855.03125,12856.020902482187,122.63,2019,2,12,122.31,1.8699999999999903,1,1.52
2019-02-13,0.8894,3.565308820132528e+20,2813.683,142540.4061,208,4169,13057.5,29584055361,8001092,13713241302,20.48,23368,56909147,491354,104848912.53125,104848912.53125,12824.070491697188,122.31,2019,2,13,120.85,-0.3199999999999932,0,-0.26
2019-02-14,0.8742,3.954933455698824e+20,2763.886,140337.5751,221,4166,13080.84375,29051955302,8001481,19148327564,20.62,23305,56956220,474782,104861993.375,104861993.375,12672.57189936875,120.85,2019,2,14,122.02,-1.460000000000008,0,-1.21
2019-02-15,0.9086,4.083424294041006e+20,2758.556,139939.2522,225,4158,13063.96875,30180437810,8001147,14753437258,20.68,22751,57001593,468599,104875057.34375,104875057.34375,12796.854497084376,122.02,2019,2,15,123.26,1.1700000000000017,1,0.96
2019-02-16,0.8894,3.604285481520314e+20,2791.493,144000.9622,233,4224,13281.46875,29978364164,8001206,13510079150,20.39,21513,57050183,454309,104888338.8125,104888338.8125,12928.53664202875,123.26,2019,2,16,134.28,1.240000000000009,1,1.01
2019-02-17,0.9041,3.5845577038408575e+20,2787.184,140520.5263,217,4139,12989.34375,29860882794,8001298,13757940835,20.76,22199,57096346,447945,104901328.15625,104901328.15625,14086.15034482125,134.28,2019,2,17,146.53,11.019999999999996,1,8.21
2019-02-18,0.93,4.915818448039406e+20,2800.544000000001,144791.9973,271,4196,13297.78125,31150438004,8001130,17094399315,20.47,24106,57149454,512455,104914625.9375,104914625.9375,15373.140138621875,146.53,2019,2,18,144.4,12.25,1,8.36
2019-02-19,0.9336,4.475319097090383e+21,2931.316,154063.7497,253,4288,13532.71875,31990800940,8001406,373905995022,19.99,24581,57200590,533602,104928158.65625,104928158.65625,15151.6261099625,144.4,2019,2,19,149.23,-2.1299999999999955,0,-1.48
2019-02-20,0.935,4.650343006228353e+20,2934.33,152931.5965,261,4242,13417.21875,31658564437,8001347,16098676684,20.15,24759,57247521,530268,104941575.875,104941575.875,15660.43136782625,149.23,2019,2,20,146.36,4.829999999999984,1,3.24
2019-02-21,0.9458,4.499250979098435e+20,2935.973,152031.7369,222,4252,13339.6875,32160208363,8001243,15306757881,20.22,25217,57291589,544817,104954915.5625,104954915.5625,15361.2014417275,146.36,2019,2,21,149.04,-2.869999999999976,0,-1.96
2019-02-22,0.9431,4.2647223517711e+20,2909.985,150079.7621,218,4238,13292.0625,31958692019,8001252,14913439608,20.28,24969,57337943,530839,104968207.625,104968207.625,15644.46166443,149.04,2019,2,22,159.48,2.6799999999999784,1,1.8
2019-02-23,0.9055,3.854804922116733e+20,3019.639,159998.9286,225,4353,13651.96875,31537207542,8001223,14039107293,19.76,21843,57383379,476225,104981859.59375,104981859.59375,16742.50696801125,159.48,2019,2,23,133.42,10.439999999999998,1,6.55
2019-02-24,0.9229999999999999,4.6538318818023834e+20,3010.99,156160.2762,227,4254,13358.15625,31412524215,8001394,16251853700,20.12,24399,57426888,540201,104995217.75,104995217.75,14008.461952205,133.42,2019,2,24,139.02,-26.060000000000002,0,-19.53
2019-02-25,0.9579,5.236293882930643e+20,2966.1,154106.7468,251,4238,13371.65625,32472793305,8001148,17020990610,20.2,26690,57476686,573756,105008589.40625,105008589.40625,14598.294099256875,139.02,2019,2,25,137.12,5.600000000000023,1,4.03
2019-02-26,0.9595,5.252215982732303e+20,2978.234000000001,156426.1998,257,4281,13520.71875,32859962542,8001364,17415861033,20.09,26269,57532414,553925,105022110.125,105022110.125,14400.63174034,137.12,2019,2,26,135.94,-1.9000000000000057,0,-1.39
2019-02-27,0.9535,4.7756214415892054e+20,2974.809,156143.051,254,4281,13511.4375,32657440136,8001071,16334617513,20.04,25340,57588246,539516,105035621.5625,105035621.5625,14278.54239520625,135.94,2019,2,27,136.29,-1.1800000000000068,0,-0.87
2019-02-28,0.9472,5.451417621623569e+20,2927.453,157689.3983,288,4366,12954.84375,33081119561,8001137,18834674068,19.61,25117,57641363,541458,105048576.40625,105048576.40625,14317.070478407812,136.29,2019,2,28,136.15,0.3499999999999943,1,0.26
2019-03-01,0.8235,3.926540134562793e+20,2036.275,153097.6788,502,5994,12869.625,39420363698,8001373,12974077284,14.3,18943,57705913,547622,105061446.03125,105061446.03125,14304.115877154687,136.15,2019,3,1,133.81,-0.13999999999998636,0,-0.1
2019-03-02,0.755,3.578990729655146e+20,1923.253,153058.8872,474,6402,13636.625,38528471339,8001398,12153807142,13.35,16459,57795370,526912,105075082.65625,105075082.65625,14060.096810232813,133.81,2019,3,2,131.21,-2.3400000000000034,0,-1.75
2019-03-03,0.7108,3.315732771226428e+20,1909.053,151531.1136,479,6379,13597.1875,36141033693,8001273,12061882513,13.42,15337,57907490,492382,105088679.84375,105088679.84375,13788.685682298435,131.21,2019,3,3,126.43,-2.5999999999999943,0,-1.98
2019-03-04,0.8196,4.285885392903819e+20,1887.288,150458.7982,504,6384,13644.0,41736878876,8001294,12666122902,13.41,19803,57985080,620211,105102323.84375,105102323.84375,13288.086803565313,126.43,2019,3,4,137.93,-4.780000000000001,0,-3.78
2019-03-05,0.7777,4.2996243266570964e+20,1902.401,152786.6159,510,6429,13752.875,39881457026,8001222,13496902482,13.34,18740,58061668,598085,105116076.71875,105116076.71875,14498.660461817188,137.93,2019,3,5,138.49,11.5,1,8.34
2019-03-06,0.7397,4.1437212215822995e+20,1911.665,151340.1074,441,6399,13565.8125,37720064716,8001247,14045984060,13.4,17726,58136684,578932,105129642.53125,105129642.53125,14559.404194152812,138.49,2019,3,6,137.65,0.5600000000000023,1,0.4
2019-03-07,0.7345,4.1122376150956055e+20,1904.525,151877.0796,452,6438,13672.0,37630699661,8001359,13740882181,13.32,17116,58217420,572685,105143314.53125,105143314.53125,14472.977245226564,137.65,2019,3,7,134.42,-0.8400000000000034,0,-0.61
2019-03-08,0.7608,4.06061047726417e+20,1929.4,153458.7686,484,6388,13621.0,38737885031,8001246,13479470622,13.41,18800,58294568,562361,105156935.53125,105156935.53125,14135.195274110625,134.42,2019,3,8,138.24,-3.230000000000018,0,-2.4
2019-03-09,0.7514,3.614021192601476e+20,1883.192,148650.1467,440,6380,13530.5,38202661271,8001071,11957111022,13.43,17547,58380247,555854,105170466.03125,105170466.03125,14538.76522416,138.24,2019,3,9,136.36,3.8200000000000216,1,2.76
2019-03-10,0.6973,3.1431825201176805e+20,1884.252,152288.5413,470,6513,13844.625,36152691073,8001133,12106103256,13.15,15045,58462814,484038,105184310.65625,105184310.65625,14342.93260108625,136.36,2019,3,10,133.54,-1.8799999999999955,0,-1.38
2019-03-11,0.7628,3.4993123123127635e+20,1883.358,148706.84,433,6389,13514.3125,38854223598,8001107,12484460496,13.38,17059,58549673,536412,105197824.96875,105197824.96875,14048.117546326876,133.54,2019,3,11,134.37,-2.8200000000000216,0,-2.11
2019-03-12,0.7576,3.565442989282655e+20,1853.561,147963.0717,444,6453,13659.25,38972844083,8001194,12238102548,13.18,17676,58652844,564306,105211484.21875,105211484.21875,14137.267134473435,134.37,2019,3,12,132.93,0.8300000000000125,1,0.62
2019-03-13,0.8058,3.4707001423776206e+20,1841.285,146450.3292,473,6399,13587.8125,41098614057,8001166,11704565023,13.31,19134,58739928,573281,105225072.03125,105225072.03125,13987.568825114062,132.93,2019,3,13,132.89,-1.4399999999999977,0,-1.08
2019-03-14,0.7871,3.22992076778141e+20,1852.579,147584.47699999998,461,6422,13623.3125,40305717005,8001235,11052545157,13.24,18486,58835285,573828,105238695.34375,105238695.34375,13985.170224230935,132.89,2019,3,14,137.63,-0.040000000000020464,0,-0.03
2019-03-15,0.7752,3.316740740773235e+20,1859.099,147372.303,425,6424,13557.0625,39674989959,8001118,11016047852,13.31,17922,58910300,553012,105252252.40625,105252252.40625,14485.867498672187,137.63,2019,3,15,141.68,4.740000000000009,1,3.44
2019-03-16,0.7253,2.730711945857009e+20,1892.599,153072.7414,477,6511,13815.5625,37614470302,8001218,10383394399,13.11,16269,59002310,504183,105266067.96875,105266067.96875,14914.0965098125,141.68,2019,3,16,139.74,4.050000000000011,1,2.86
2019-03-17,0.7165,3.1067066015956e+20,1901.661,150878.2844,440,6415,13570.75,36580109837,8001131,14577386112,13.34,15331,59110630,494872,105279638.71875,105279638.71875,14711.776714558126,139.74,2019,3,17,138.5,-1.9399999999999977,0,-1.39
2019-03-18,0.8398,2.5812405090924694e+21,1883.18,148627.3403,451,6368,13480.4375,42577612070,8001047,195879275790,13.34,19382,59180827,573940,105293119.15625,105293119.15625,14583.097003140625,138.5,2019,3,18,139.46,-1.240000000000009,0,-0.9
2019-03-19,0.8323,4.320201258269845e+20,1809.207,144234.0276,472,6416,13620.75,42575768618,8001102,13115885101,13.27,21169,59255532,635940,105306739.90625,105306739.90625,14686.077947325624,139.46,2019,3,19,140.22,0.960000000000008,1,0.69
2019-03-20,0.8151,3.9060527002016167e+20,1866.012,150209.6171,480,6475,13756.0,42081771829,8001058,12179174942,13.15,19680,59332690,630313,105320495.90625,105320495.90625,14768.039935974375,140.22,2019,3,20,135.61,0.7599999999999909,1,0.54
2019-03-21,0.9042,5.660264781431933e+20,1861.646,148069.7725,500,6372,13582.5,45894918369,8001067,13904796043,13.4,20227,59393624,618318,105334078.40625,105334078.40625,14284.354372671565,135.61,2019,3,21,136.76,-4.609999999999985,0,-3.4
2019-03-22,0.8463,4.6151686861503994e+20,1842.031,146786.862,476,6409,13610.0,43152039321,8001195,12584442788,13.34,19821,59460989,628700,105347688.40625,105347688.40625,14407.34986643875,136.76,2019,3,22,137.74,1.1499999999999773,1,0.84
2019-03-23,0.7745,3.490025571027733e+20,1833.592,147430.1559,516,6431,13716.0,39695293453,8001069,10993968628,13.26,17356,59529497,561778,105361404.40625,105361404.40625,14512.479842916875,137.74,2019,3,23,136.21,0.9800000000000182,1,0.71
2019-03-24,0.7652,3.4735448530058176e+20,1846.682,147221.5813,456,6432,13627.25,39231359540,8001187,11003609358,13.28,16938,59619738,549073,105375031.65625,105375031.65625,14353.133061897812,136.21,2019,3,24,133.96,-1.5300000000000011,0,-1.12
2019-03-25,0.8098,4.383410739408889e+20,1843.361,147020.8267,462,6429,13631.375,41444947656,8001285,12549223821,13.29,20021,59704810,648670,105388663.03125,105388663.03125,14117.86529966625,133.96,2019,3,25,134.29,-2.25,0,-1.68
2019-03-26,0.8276,4.560647557045597e+20,1794.096,142510.2071,505,6358,13553.8125,41958099117,8001255,13059718677,13.42,20393,59788142,629010,105402216.84375,105402216.84375,14154.463699947188,134.29,2019,3,26,140.23,0.3299999999999841,1,0.25
2019-03-27,0.8335,5.0163608628476464e+20,1761.3,141617.4885,489,6458,13736.0625,42940357362,8001222,13596847307,13.2,20194,59868211,625948,105415952.90625,105415952.90625,14782.479076043435,140.23,2019,3,27,138.39,5.939999999999998,1,4.24
2019-03-28,0.8023,4.340390740084236e+20,1775.233,141422.8001,510,6373,13598.375,40811638961,8001212,12197114669,13.38,19719,59959058,634367,105429551.28125,105429551.28125,14590.395601812188,138.39,2019,3,28,144.41,-1.8400000000000034,0,-1.33
2019-03-29,0.8923,4.8868208168383054e+20,1791.437,141987.9888,479,6369,13538.9375,45327181927,8001273,12576130900,13.38,20950,60036628,640352,105443090.21875,105443090.21875,15227.03665848969,144.41,2019,3,29,143.29,6.02000000000001,1,4.17
2019-03-30,0.8626,3.831621372292068e+20,1716.9589999999996,136800.333,513,6371,13591.3125,43858855701,8001129,10413550419,13.38,20715,60105639,667967,105456681.53125,105456681.53125,15110.887896612812,143.29,2019,3,30,142.4,-1.1200000000000045,0,-0.78
2019-03-31,0.8741,3.914468414166163e+20,1721.43,137794.0603,499,6417,13659.1875,44736287837,8001138,10558447429,13.29,19955,60163582,646230,105470340.71875,105470340.71875,15018.97651835,142.4,2019,3,31,141.85,-0.8899999999999864,0,-0.62
2019-04-01,0.8598,4.898405833623102e+20,1809.756,145052.8084,505,6420,13696.5625,44030984417,8001265,12552870066,13.23,20491,60237017,687574,105484037.28125,105484037.28125,14962.910688345313,141.85,2019,4,1,164.93,-0.5500000000000114,0,-0.39
2019-04-02,0.8839,5.639391996192685e+20,1796.568,143434.3513,541,6357,13619.8125,44877692527,8001317,13857811373,13.31,23063,60320154,758900,105497657.09375,105497657.09375,17399.72858447219,164.93,2019,4,2,161.18,23.080000000000013,1,13.99
2019-04-03,0.9079999999999999,6.664220490327315e+20,1788.932,142099.9699,527,6336,13551.9375,45894954167,8001210,16783552076,13.42,23145,60394994,746605,105511209.03125,105511209.03125,17006.296671656874,161.18,2019,4,3,158.07,-3.75,0,-2.33
2019-04-04,0.8259,5.050407028157193e+20,1819.524,146678.0654,559,6406,13731.1875,42149491093,8001402,13718910474,13.29,21792,60462931,673520,105524940.21875,105524940.21875,16680.327300377812,158.07,2019,4,4,166.39,-3.1100000000000136,0,-1.97
2019-04-05,0.7562,3.933190363763414e+20,1821.34,145454.2284,473,6427,13640.5625,38726714169,8001392,11844298751,13.21,19259,60541481,621924,105538580.78125,105538580.78125,17560.564456192187,166.39,2019,4,5,166.28,8.319999999999993,1,5.0
2019-04-06,0.7268,3.441237499281343e+20,1843.194,146623.543,421,6452,13608.8125,37417754638,8001304,10759382633,13.25,17014,60638085,559039,105552189.59375,105552189.59375,17551.21808564875,166.28,2019,4,6,175.57,-0.10999999999998522,0,-0.07
2019-04-07,0.7086,3.5248861421027315e+20,1823.189,145749.6505,431,6476,13676.6875,36566101424,8001095,11332764771,13.13,17631,60731219,572886,105565866.28125,105565866.28125,18534.199142999067,175.57,2019,4,7,181.06,9.289999999999992,1,5.29
2019-04-08,0.8217,4.499452451967684e+20,1825.617,146577.5911,496,6441,13718.75,42220874038,8001018,12537949552,13.22,20225,60814016,668000,105579585.03125,105579585.03125,19116.239665758127,181.06,2019,4,8,176.3,5.490000000000009,1,3.03
2019-04-09,0.7735,3.973507854977149e+20,1851.498,147734.0918,464,6430,13632.75,39688384813,8001024,12040035380,13.19,19618,60896642,656914,105593217.78125,105593217.78125,18616.084294834374,176.3,2019,4,9,177.39,-4.759999999999991,0,-2.7
2019-04-10,0.8424,5.427287670893405e+20,1878.252,151042.7971,493,6455,13731.0625,43345835713,8001129,15258127612,13.18,22604,60991939,674070,105606948.84375,105606948.84375,18733.61665539281,177.39,2019,4,10,165.24,1.089999999999975,1,0.61
2019-04-11,0.8736,4.63796051783452e+20,1894.482,150418.3563,476,6384,13565.5,44470427909,8001080,12499489602,13.31,24120,61068661,729032,105620514.34375,105620514.34375,17452.73379016125,165.24,2019,4,11,164.56,-12.149999999999977,0,-7.35
2019-04-12,0.7991,4.046139921194295e+20,1879.059,149367.7831,448,6420,13586.0,40916157239,8001343,11673635693,13.28,20339,61136009,694793,105634100.34375,105634100.34375,17383.1475525675,164.56,2019,4,12,164.53,-0.6800000000000068,0,-0.41
2019-04-13,0.7241,3.322951752799683e+20,1898.393,152091.1421,439,6483,13699.6875,37391327889,8001506,10652876605,13.08,17601,61216732,614291,105647800.03125,105647800.03125,17382.23253914156,164.53,2019,4,13,168.68,-0.030000000000001137,0,-0.02
2019-04-14,0.7298,3.1035465584706355e+20,1929.568,153896.4586,469,6422,13637.5625,37321591275,8001093,10388886423,13.26,17002,61297179,551055,105661437.59375,105661437.59375,17822.97129331375,168.68,2019,4,14,160.3,4.150000000000006,1,2.46
2019-04-15,0.8172,3.543720942558978e+20,1923.713,154386.8729,491,6443,13709.1875,41931360165,8001238,10617255578,13.16,21486,61392471,622058,105675146.78125,105675146.78125,16939.726029034377,160.3,2019,4,15,166.9,-8.379999999999995,0,-5.23
2019-04-16,0.8827,4.1288571853905776e+20,1896.986,151780.8453,505,6408,13659.3125,45078468225,8001304,10784749556,13.21,22688,61473358,656461,105688806.09375,105688806.09375,17639.461737046877,166.9,2019,4,16,167.02,6.599999999999994,1,3.95
2019-04-17,0.8298,4.330359324059462e+20,1863.102,148013.0854,483,6381,13573.9375,42254922636,8001388,11272692912,13.3,20874,61578463,681896,105702380.03125,105702380.03125,17654.411512819373,167.02,2019,4,17,174.6,0.12000000000000455,1,0.07
2019-04-18,0.8597,4.504576693117879e+20,1854.243,147588.2697,471,6406,13597.9375,43956683963,8001399,11933245058,13.27,21212,61689002,697650,105715977.96875,105715977.96875,18458.00975334375,174.6,2019,4,18,174.13,7.579999999999984,1,4.34
2019-04-19,0.7835,3.7253212895119815e+20,1881.714,150842.0119,477,6449,13700.3125,40298095179,8001303,11036616753,13.19,20811,61791506,693183,105729678.28125,105729678.28125,18410.708879114063,174.13,2019,4,19,173.96,-0.46999999999999886,0,-0.27
2019-04-20,0.7623,2.9132661262838012e+20,1873.586,149431.5319,521,6370,13612.5625,38722063179,8001231,8988625935,13.33,20168,61893168,686824,105743290.84375,105743290.84375,18395.10287517875,173.96,2019,4,20,170.3,-0.1699999999999875,0,-0.1
2019-04-21,0.805,3.111410047261662e+20,1876.835,150581.2768,470,6462,13721.875,41490054924,8001099,9504825894,13.17,20870,61991127,631190,105757012.71875,105757012.71875,18010.419266003126,170.3,2019,4,21,171.9,-3.6599999999999966,0,-2.15
2019-04-22,0.8143,3.6004481699962166e+20,1905.395,152211.0941,473,6429,13653.0625,41747056633,8001219,10745867154,13.23,21123,62113000,719306,105770665.78125,105770665.78125,18181.977447796875,171.9,2019,4,22,170.66,1.5999999999999943,1,0.93
2019-04-23,0.8440000000000001,3.897007144672816e+20,1895.957,150491.55800000002,562,6296,13539.875,42439955078,8001352,11225045012,13.51,21970,62237145,729268,105784205.65625,105784205.65625,18053.132537295623,170.66,2019,4,23,166.05,-1.240000000000009,0,-0.73
2019-04-24,0.8059,3.686226496784797e+20,1853.654,147605.7983,488,6392,13601.25,41123651051,8001144,12141527708,13.27,20009,62361456,668917,105797806.90625,105797806.90625,17567.72583678281,166.05,2019,4,24,152.99,-4.609999999999985,0,-2.78
2019-04-25,0.7589,3.185854538707804e+20,1850.592,148047.3709,446,6466,13684.375,39121900618,8001331,10528010066,13.14,20132,62454375,680812,105811491.28125,105811491.28125,16188.100051118436,152.99,2019,4,25,156.45,-13.060000000000002,0,-8.54
2019-04-26,0.7882,4.078620707754235e+20,1848.837,148934.0643,507,6453,13756.6875,40518820309,8001357,12095560071,13.16,20024,62559755,661061,105825247.96875,105825247.96875,16556.36004471094,156.45,2019,4,26,158.36,3.4599999999999795,1,2.21
2019-04-27,0.6704,2.6399982298873394e+20,1894.07,151569.4474,438,6476,13689.125,34658137362,8001238,9632992552,13.13,16417,62638942,562687,105838937.09375,105838937.09375,16760.65407816625,158.36,2019,4,27,158.05,1.910000000000025,1,1.21
2019-04-28,0.7321,2.7642498617843358e+20,1885.095,150065.793,489,6389,13599.5625,37227949798,8001322,9399212617,13.23,17957,62715640,593482,105852536.65625,105852536.65625,16729.993418520316,158.05,2019,4,28,156.69,-0.3100000000000023,0,-0.2
2019-04-29,0.7522,3.0848230456718066e+20,1905.69,152499.316,462,6452,13681.125,38573360303,8001343,10356343230,13.21,19214,62794234,628989,105866217.78125,105866217.78125,16588.17766414406,156.69,2019,4,29,164.39,-1.3600000000000136,0,-0.87
2019-04-30,0.8226,3.328169715463898e+20,1928.695,154027.76,488,6412,13648.75,42019403750,8001293,10119622328,13.24,20890,62869677,707771,105879866.53125,105879866.53125,17405.59125907219,164.39,2019,4,30,161.42,7.699999999999989,1,4.68
2019-05-01,0.7957,3.4704912010290115e+20,1919.593,153722.9371,454,6465,13689.125,41038897810,8001551,9786414125,13.12,20186,62957953,703790,105893555.65625,105893555.65625,17093.337754031876,161.42,2019,5,1,161.29,-2.969999999999999,0,-1.84
2019-05-02,0.8788,7.792579865822132e+20,1908.352,152292.7053,453,6442,13644.5625,45131761398,8001173,40480290586,13.21,24056,63036725,626308,105907200.21875,105907200.21875,17081.772323282188,161.29,2019,5,2,168.24,-0.12999999999999545,0,-0.08
2019-05-03,0.8152,3.772353694342604e+20,1896.925,149734.1014,479,6341,13482.4375,41255547454,8001352,10997063020,13.38,21965,63114381,670882,105920682.65625,105920682.65625,17820.0956500875,168.24,2019,5,3,163.61,6.950000000000017,1,4.13
2019-05-04,0.7426,3.1258827105432876e+20,1945.627,157316.5166,456,6530,13829.25,38682539142,8001319,10092628539,13.01,18463,63187855,623395,105934511.90625,105934511.90625,17331.945492981562,163.61,2019,5,4,163.94,-4.6299999999999955,0,-2.83
2019-05-05,0.7793,3.224364339555467e+20,1958.102,156285.5768,510,6386,13635.375,39705294286,8001456,9698121519,13.27,19106,63267970,637464,105948147.28125,105948147.28125,17369.139265288126,163.94,2019,5,5,173.7,0.3299999999999841,1,0.2
2019-05-06,0.8897,3.946644748883222e+20,1917.967,152371.8572,505,6359,13567.8125,45208594840,8001411,10589774139,13.36,24830,63347355,706135,105961715.09375,105961715.09375,18405.54991178437,173.7,2019,5,6,168.59,9.759999999999991,1,5.62
2019-05-07,0.9615,4.693315533615727e+20,1945.361,155268.59900000002,501,6395,13621.5625,49103013450,8001103,12582212961,13.29,28009,63425962,658146,105975336.65625,105975336.65625,17866.38200687719,168.59,2019,5,7,171.42,-5.109999999999985,0,-3.03
2019-05-08,0.899,3.961192517585268e+20,1933.129,153710.6,534,6336,13574.875,45504951018,8001660,10988087035,13.36,24559,63503107,686996,105988911.53125,105988911.53125,18168.619214686874,171.42,2019,5,8,170.86,2.829999999999984,1,1.65
2019-05-09,0.8819,3.850123157304081e+20,1933.476,154275.3123,530,6364,13610.375,44872105890,8001948,10636414510,13.31,22854,63582142,718440,106002521.90625,106002521.90625,18111.590892901873,170.86,2019,5,9,172.5,-0.5599999999999739,0,-0.33
2019-05-10,0.8824,4.2828967315447874e+20,1925.41,154745.8825,505,6439,13729.0625,45379669435,8002309,11387738585,13.15,22895,63682881,736762,106016250.96875,106016250.96875,18287.803292109373,172.5,2019,5,10,192.44,1.6399999999999864,1,0.95
2019-05-11,0.8562,3.645488316878089e+20,1949.808,155036.8502,474,6396,13592.875,43750021377,8003168,10905004770,13.19,22665,63776929,742337,106029843.84375,106029843.84375,20404.38314929125,192.44,2019,5,11,188.14,19.939999999999998,1,10.36
2019-05-12,0.8245,3.634289422541621e+20,1970.526,157778.9209,477,6441,13688.8125,42436007310,8003208,10835160355,13.12,21533,63859226,715827,106043532.65625,106043532.65625,19951.03023394688,188.14,2019,5,12,195.83,-4.300000000000011,0,-2.29
2019-05-13,0.8707,4.694208145723392e+20,1964.09,155740.5065,491,6360,13554.4375,44218548709,8003174,13689484729,13.22,23003,63960751,758695,106057087.09375,106057087.09375,20769.159365569067,195.83,2019,5,13,217.16,7.690000000000026,1,3.93
2019-05-14,0.9249,5.291455687027435e+20,2005.848,160908.952,461,6470,13719.3125,47844313875,8003940,13338733306,13.08,24211,64073829,830785,106070806.40625,106070806.40625,23034.33631918125,217.16,2019,5,14,248.64,21.329999999999984,1,9.82
