Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price
3/10/2019,0.6973,314318252011768066034,1884.2520000000002,152288.5413,470,6513,13844.625,36152691073,8001133,12106103256,13.15,15045,58462814,484038,105184310.65625,105184310.65625,14342.93260108625,136.36
3/11/2019,0.7628,349931231231276341289,1883.358,148706.84,433,6389,13514.3125,38854223598,8001107,12484460496,13.38,17059,58549673,536412,105197824.96875,105197824.96875,14048.117546326876,133.54
3/12/2019,0.7576,356544298928265462490,1853.5610000000001,147963.0717,444,6453,13659.25,38972844083,8001194,12238102548,13.18,17676,58652844,564306,105211484.21875,105211484.21875,14137.267134473435,134.37
3/13/2019,0.8058,347070014237762076081,1841.285,146450.3292,473,6399,13587.8125,41098614057,8001166,11704565023,13.31,19134,58739928,573281,105225072.03125,105225072.03125,13987.568825114062,132.93
3/14/2019,0.7871,322992076778141001808,1852.579,147584.477,461,6422,13623.3125,40305717005,8001235,11052545157,13.24,18486,58835285,573828,105238695.34375,105238695.34375,13985.170224230935,132.89
3/15/2019,0.7752,331674074077323555258,1859.099,147372.303,425,6424,13557.0625,39674989959,8001118,11016047852,13.31,17922,58910300,553012,105252252.40625,105252252.40625,14485.867498672187,137.63
3/16/2019,0.7253,273071194585700897424,1892.599,153072.7414,477,6511,13815.5625,37614470302,8001218,10383394399,13.11,16269,59002310,504183,105266067.96875,105266067.96875,14914.0965098125,141.68
3/17/2019,0.7165,310670660159560007074,1901.661,150878.2844,440,6415,13570.75,36580109837,8001131,14577386112,13.34,15331,59110630,494872,105279638.71875,105279638.71875,14711.776714558126,139.74
3/18/2019,0.8398,2581240509092469417403,1883.18,148627.3403,451,6368,13480.4375,42577612070,8001047,195879275790,13.34,19382,59180827,573940,105293119.15625,105293119.15625,14583.097003140625,138.50
3/19/2019,0.8323,432020125826984510994,1809.207,144234.0276,472,6416,13620.75,42575768618,8001102,13115885101,13.27,21169,59255532,635940,105306739.90625,105306739.90625,14686.077947325624,139.46
3/20/2019,0.8151,390605270020161648562,1866.0120000000002,150209.6171,480,6475,13756.0,42081771829,8001058,12179174942,13.15,19680,59332690,630313,105320495.90625,105320495.90625,14768.039935974375,140.22
3/21/2019,0.9042,566026478143193297982,1861.646,148069.7725,500,6372,13582.5,45894918369,8001067,13904796043,13.4,20227,59393624,618318,105334078.40625,105334078.40625,14284.354372671563,135.61
3/22/2019,0.8463,461516868615039952783,1842.031,146786.862,476,6409,13610.0,43152039321,8001195,12584442788,13.34,19821,59460989,628700,105347688.40625,105347688.40625,14407.34986643875,136.76
3/23/2019,0.7745,349002557102773291591,1833.592,147430.1559,516,6431,13716.0,39695293453,8001069,10993968628,13.26,17356,59529497,561778,105361404.40625,105361404.40625,14512.479842916875,137.74
3/24/2019,0.7652,347354485300581728516,1846.682,147221.5813,456,6432,13627.25,39231359540,8001187,11003609358,13.28,16938,59619738,549073,105375031.65625,105375031.65625,14353.133061897812,136.21
3/25/2019,0.8098,438341073940888850436,1843.361,147020.8267,462,6429,13631.375,41444947656,8001285,12549223821,13.29,20021,59704810,648670,105388663.03125,105388663.03125,14117.86529966625,133.96
3/26/2019,0.8276,456064755704559715762,1794.096,142510.2071,505,6358,13553.8125,41958099117,8001255,13059718677,13.42,20393,59788142,629010,105402216.84375,105402216.84375,14154.463699947188,134.29
3/27/2019,0.8335,501636086284764646809,1761.3,141617.4885,489,6458,13736.0625,42940357362,8001222,13596847307,13.2,20194,59868211,625948,105415952.90625,105415952.90625,14782.479076043435,140.23
3/28/2019,0.8023,434039074008423563347,1775.233,141422.8001,510,6373,13598.375,40811638961,8001212,12197114669,13.38,19719,59959058,634367,105429551.28125,105429551.28125,14590.395601812188,138.39
3/29/2019,0.8923,488682081683830539758,1791.4370000000001,141987.9888,479,6369,13538.9375,45327181927,8001273,12576130900,13.38,20950,60036628,640352,105443090.21875,105443090.21875,15227.03665848969,144.41
3/30/2019,0.8626,383162137229206799622,1716.9589999999998,136800.333,513,6371,13591.3125,43858855701,8001129,10413550419,13.38,20715,60105639,667967,105456681.53125,105456681.53125,15110.887896612812,143.29
3/31/2019,0.8741,391446841416616309597,1721.43,137794.0603,499,6417,13659.1875,44736287837,8001138,10558447429,13.29,19955,60163582,646230,105470340.71875,105470340.71875,15018.97651835,142.40
4/1/2019,0.8598,489840583362310187192,1809.756,145052.8084,505,6420,13696.5625,44030984417,8001265,12552870066,13.23,20491,60237017,687574,105484037.28125,105484037.28125,14962.910688345313,141.85
4/2/2019,0.8839,563939199619268482049,1796.568,143434.3513,541,6357,13619.8125,44877692527,8001317,13857811373,13.31,23063,60320154,758900,105497657.09375,105497657.09375,17399.72858447219,164.93
4/3/2019,0.908,666422049032731538909,1788.932,142099.9699,527,6336,13551.9375,45894954167,8001210,16783552076,13.42,23145,60394994,746605,105511209.03125,105511209.03125,17006.296671656874,161.18
4/4/2019,0.8259,505040702815719330288,1819.524,146678.0654,559,6406,13731.1875,42149491093,8001402,13718910474,13.29,21792,60462931,673520,105524940.21875,105524940.21875,16680.327300377812,158.07
4/5/2019,0.7562,393319036376341412584,1821.34,145454.2284,473,6427,13640.5625,38726714169,8001392,11844298751,13.21,19259,60541481,621924,105538580.78125,105538580.78125,17560.564456192187,166.39
4/6/2019,0.7268,344123749928134284702,1843.194,146623.543,421,6452,13608.8125,37417754638,8001304,10759382633,13.25,17014,60638085,559039,105552189.59375,105552189.59375,17551.21808564875,166.28
4/7/2019,0.7086,352488614210273132326,1823.1889999999999,145749.6505,431,6476,13676.6875,36566101424,8001095,11332764771,13.13,17631,60731219,572886,105565866.28125,105565866.28125,18534.199142999067,175.57
4/8/2019,0.8217,449945245196768405204,1825.6170000000002,146577.5911,496,6441,13718.75,42220874038,8001018,12537949552,13.22,20225,60814016,668000,105579585.03125,105579585.03125,19116.239665758127,181.06
4/9/2019,0.7735,397350785497714924062,1851.4979999999998,147734.0918,464,6430,13632.75,39688384813,8001024,12040035380,13.19,19618,60896642,656914,105593217.78125,105593217.78125,18616.084294834374,176.30
4/10/2019,0.8424,542728767089340546335,1878.2520000000002,151042.7971,493,6455,13731.0625,43345835713,8001129,15258127612,13.18,22604,60991939,674070,105606948.84375,105606948.84375,18733.61665539281,177.39
4/11/2019,0.8736,463796051783452031061,1894.4820000000002,150418.3563,476,6384,13565.5,44470427909,8001080,12499489602,13.31,24120,61068661,729032,105620514.34375,105620514.34375,17452.73379016125,165.24
4/12/2019,0.7991,404613992119429495458,1879.059,149367.7831,448,6420,13586.0,40916157239,8001343,11673635693,13.28,20339,61136009,694793,105634100.34375,105634100.34375,17383.1475525675,164.56
4/13/2019,0.7241,332295175279968290654,1898.3929999999998,152091.1421,439,6483,13699.6875,37391327889,8001506,10652876605,13.08,17601,61216732,614291,105647800.03125,105647800.03125,17382.23253914156,164.53
4/14/2019,0.7298,310354655847063528665,1929.568,153896.4586,469,6422,13637.5625,37321591275,8001093,10388886423,13.26,17002,61297179,551055,105661437.59375,105661437.59375,17822.97129331375,168.68
4/15/2019,0.8172,354372094255897745475,1923.713,154386.8729,491,6443,13709.1875,41931360165,8001238,10617255578,13.16,21486,61392471,622058,105675146.78125,105675146.78125,16939.726029034377,160.30
4/16/2019,0.8827,412885718539057725579,1896.986,151780.8453,505,6408,13659.3125,45078468225,8001304,10784749556,13.21,22688,61473358,656461,105688806.09375,105688806.09375,17639.461737046877,166.90
4/17/2019,0.8298,433035932405946208491,1863.102,148013.0854,483,6381,13573.9375,42254922636,8001388,11272692912,13.3,20874,61578463,681896,105702380.03125,105702380.03125,17654.411512819373,167.02
4/18/2019,0.8597,450457669311787909098,1854.243,147588.2697,471,6406,13597.9375,43956683963,8001399,11933245058,13.27,21212,61689002,697650,105715977.96875,105715977.96875,18458.00975334375,174.60
4/19/2019,0.7835,372532128951198165919,1881.714,150842.0119,477,6449,13700.3125,40298095179,8001303,11036616753,13.19,20811,61791506,693183,105729678.28125,105729678.28125,18410.708879114063,174.13
4/20/2019,0.7623,291326612628380136593,1873.586,149431.5319,521,6370,13612.5625,38722063179,8001231,8988625935,13.33,20168,61893168,686824,105743290.84375,105743290.84375,18395.10287517875,173.96
4/21/2019,0.805,311141004726166221685,1876.835,150581.2768,470,6462,13721.875,41490054924,8001099,9504825894,13.17,20870,61991127,631190,105757012.71875,105757012.71875,18010.419266003126,170.30
4/22/2019,0.8143,360044816999621679915,1905.395,152211.0941,473,6429,13653.0625,41747056633,8001219,10745867154,13.23,21123,62113000,719306,105770665.78125,105770665.78125,18181.977447796875,171.90
4/23/2019,0.844,389700714467281574379,1895.957,150491.558,562,6296,13539.875,42439955078,8001352,11225045012,13.51,21970,62237145,729268,105784205.65625,105784205.65625,18053.132537295623,170.66
4/24/2019,0.8059,368622649678479680899,1853.654,147605.7983,488,6392,13601.25,41123651051,8001144,12141527708,13.27,20009,62361456,668917,105797806.90625,105797806.90625,17567.72583678281,166.05
4/25/2019,0.7589,318585453870780360643,1850.592,148047.3709,446,6466,13684.375,39121900618,8001331,10528010066,13.14,20132,62454375,680812,105811491.28125,105811491.28125,16188.100051118436,152.99
4/26/2019,0.7882,407862070775423498577,1848.8370000000002,148934.0643,507,6453,13756.6875,40518820309,8001357,12095560071,13.16,20024,62559755,661061,105825247.96875,105825247.96875,16556.36004471094,156.45
4/27/2019,0.6704,263999822988733953846,1894.07,151569.4474,438,6476,13689.125,34658137362,8001238,9632992552,13.13,16417,62638942,562687,105838937.09375,105838937.09375,16760.65407816625,158.36
4/28/2019,0.7321,276424986178433571731,1885.095,150065.793,489,6389,13599.5625,37227949798,8001322,9399212617,13.23,17957,62715640,593482,105852536.65625,105852536.65625,16729.993418520316,158.05
4/29/2019,0.7522,308482304567180649111,1905.69,152499.316,462,6452,13681.125,38573360303,8001343,10356343230,13.21,19214,62794234,628989,105866217.78125,105866217.78125,16588.17766414406,156.69
4/30/2019,0.8226,332816971546389787296,1928.695,154027.76,488,6412,13648.75,42019403750,8001293,10119622328,13.24,20890,62869677,707771,105879866.53125,105879866.53125,17405.59125907219,164.39
5/1/2019,0.7957,347049120102901137716,1919.5929999999998,153722.9371,454,6465,13689.125,41038897810,8001551,9786414125,13.12,20186,62957953,703790,105893555.65625,105893555.65625,17093.337754031876,161.42
5/2/2019,0.8788,779257986582213198815,1908.352,152292.7053,453,6442,13644.5625,45131761398,8001173,40480290586,13.21,24056,63036725,626308,105907200.21875,105907200.21875,17081.772323282188,161.29
5/3/2019,0.8152,377235369434260399978,1896.925,149734.1014,479,6341,13482.4375,41255547454,8001352,10997063020,13.38,21965,63114381,670882,105920682.65625,105920682.65625,17820.0956500875,168.24
5/4/2019,0.7426,312588271054328781893,1945.6270000000002,157316.5166,456,6530,13829.25,38682539142,8001319,10092628539,13.01,18463,63187855,623395,105934511.90625,105934511.90625,17331.945492981562,163.61
5/5/2019,0.7793,322436433955546726846,1958.102,156285.5768,510,6386,13635.375,39705294286,8001456,9698121519,13.27,19106,63267970,637464,105948147.28125,105948147.28125,17369.139265288126,163.94
5/6/2019,0.8897,394664474888322227637,1917.967,152371.8572,505,6359,13567.8125,45208594840,8001411,10589774139,13.36,24830,63347355,706135,105961715.09375,105961715.09375,18405.549911784372,173.70
5/7/2019,0.9615,469331553361572710395,1945.361,155268.599,501,6395,13621.5625,49103013450,8001103,12582212961,13.29,28009,63425962,658146,105975336.65625,105975336.65625,17866.38200687719,168.59
5/8/2019,0.899,396119251758526817925,1933.129,153710.6,534,6336,13574.875,45504951018,8001660,10988087035,13.36,24559,63503107,686996,105988911.53125,105988911.53125,18168.619214686874,171.42
5/9/2019,0.8819,385012315730408105340,1933.476,154275.3123,530,6364,13610.375,44872105890,8001948,10636414510,13.31,22854,63582142,718440,106002521.90625,106002521.90625,18111.590892901873,170.86
5/10/2019,0.8824,428289673154478738585,1925.41,154745.8825,505,6439,13729.0625,45379669435,8002309,11387738585,13.15,22895,63682881,736762,106016250.96875,106016250.96875,18287.803292109373,172.50
5/11/2019,0.8562,364548831687808886783,1949.808,155036.8502,474,6396,13592.875,43750021377,8003168,10905004770,13.19,22665,63776929,742337,106029843.84375,106029843.84375,20404.38314929125,192.44
5/12/2019,0.8245,363428942254162141747,1970.526,157778.9209,477,6441,13688.8125,42436007310,8003208,10835160355,13.12,21533,63859226,715827,106043532.65625,106043532.65625,19951.030233946876,188.14
5/13/2019,0.8707,469420814572339215109,1964.09,155740.5065,491,6360,13554.4375,44218548709,8003174,13689484729,13.22,23003,63960751,758695,106057087.09375,106057087.09375,20769.159365569067,195.83
5/14/2019,0.9249,529145568702743526459,2005.848,160908.952,461,6470,13719.3125,47844313875,8003940,13338733306,13.08,24211,64073829,830785,106070806.40625,106070806.40625,23034.33631918125,217.16
5/15/2019,0.9453,661284199725175397547,2027.559,162979.116,475,6470,13742.6875,48894301884,8003799,16275386400,13.04,25388,64193538,847606,106084549.09375,106084549.09375,26376.86228667,248.64
5/16/2019,0.9478,907415080283009927083,2028.509,161412.0335,533,6342,13578.0625,48029862890,8003919,21005575115,13.37,26549,64314061,908208,106098127.15625,106098127.15625,28059.771689013443,264.47
5/17/2019,0.9434,740510659253388817640,2115.801,170929.3098,541,6439,13784.0625,48547285772,8003791,18212850135,13.07,25690,64419715,810320,106111911.21875,106111911.21875,25980.44034279875,244.84
5/18/2019,0.9378,557079293089372770521,2162.66,171711.2012,458,6402,13571.125,48021098995,8003697,14709151796,13.19,23032,64519160,735420,106125482.34375,106125482.34375,24829.11784914375,233.96
5/19/2019,0.8998,481723832745491257591,2115.431,168230.642,485,6386,13589.8125,45914348177,8003718,14046405891,13.24,21899,64621792,752431,106139072.15625,106139072.15625,27691.683925565623,260.90
5/20/2019,0.9149,567687031982250890155,2094.413,165541.0784,480,6349,13504.25,46419904661,8003556,15523993957,13.32,24951,64713701,860161,106152576.40625,106152576.40625,26761.064512015626,252.10
5/21/2019,0.9225,465357809709244166183,2059.313,163076.6483,503,6339,13515.1875,46743327954,8003300,12949937514,13.28,23950,64833070,812799,106166091.59375,106166091.59375,27065.983390910624,254.94
5/22/2019,0.92,640879756465209679670,2063.611,164945.575,505,6401,13660.0625,47046123182,8003520,16439389013,13.21,25634,64928428,873384,106179751.65625,106179751.65625,25850.522338230625,243.46
5/23/2019,0.9286,552521722338055158730,2051.025,162420.2795,513,6329,13535.3125,46998393744,8003364,14469157604,13.38,25428,65033545,846724,106193286.96875,106193286.96875,26081.071279525,245.60
5/24/2019,0.9039,596560455100532398784,2007.0079999999998,159701.1251,483,6392,13599.6875,46180187015,8003451,15059891209,13.21,25641,65142733,904057,106206886.65625,106206886.65625,26510.300978266558,249.61
5/25/2019,0.8597,444604120351161052526,2016.154,162225.7339,426,6526,13768.375,44798872647,8002820,12137206615,13.04,23055,65246947,839949,106220655.03125,106220655.03125,26713.432533809064,251.49
5/26/2019,0.8278,359586246278930226406,2014.9489999999998,161032.7064,477,6428,13652.5625,42512386843,8002952,10795166754,13.18,21835,65338277,763094,106234307.59375,106234307.59375,28498.41535509937,268.26
5/27/2019,0.927,616238235263269363943,2084.5820000000003,165801.474,479,6393,13584.4375,47388421901,8003552,14709981473,13.21,26746,65446335,941733,106247892.03125,106247892.03125,28881.36449085469,271.83
5/28/2019,0.9204,598339885072559692453,2038.62,161367.1711,497,6342,13509.5625,46676642604,8003504,15120065441,13.31,25652,65564460,910535,106261401.59375,106261401.59375,28844.657462623436,271.45
5/29/2019,0.9449,665451469598683074483,2118.881,171496.9579,457,6536,13842.5625,49364278740,8003548,16609583268,12.96,26071,65687052,947509,106275244.15625,106275244.15625,28651.805824525,269.60
5/30/2019,0.9199,693342959867740120128,2144.631,168020.9482,468,6301,13393.5,46363763067,8003653,17362707848,13.41,25711,65787698,891907,106288637.65625,106288637.65625,27045.14385163281,254.45
5/31/2019,0.9143,621670157095932194653,2100.8,169060.8842,477,6476,13752.3125,47333735726,8003470,15875042148,13.09,23397,65925145,870676,106302389.96875,106302389.96875,28427.385125443125,267.42
6/1/2019,0.9304,597692901645776238987,2112.902,169032.1384,546,6366,13633.875,47362841756,8003587,13503119540,13.25,25187,66121037,956751,106316023.84375,106316023.84375,28142.914671679064,264.71
6/2/2019,0.876,421116951518706531932,2151.619,170485.9048,460,6386,13533.25,44724085449,8003130,10838097166,13.24,24320,66305773,890894,106329557.09375,106329557.09375,28635.613020917808,269.31
6/3/2019,0.9174,530903657384092281488,2063.5229999999997,163195.0397,511,6322,13498.6875,46339809679,8003500,13640935323,13.33,25335,66457950,889067,106343055.78125,106343055.78125,26544.29015355781,249.61
6/4/2019,0.9156,538360868865038713044,2071.9970000000003,164488.7217,458,6401,13570.375,46829722033,8003444,14336552294,13.25,25298,66563213,891955,106356626.15625,106356626.15625,25642.582566271874,241.10
6/5/2019,0.8969,517528171914267558469,2023.578,162120.4283,524,6398,13664.25,45891214202,8003085,14726678555,13.16,23410,66653053,799392,106370290.40625,106370290.40625,26184.1106864025,246.16
6/6/2019,0.9197,489340277278434931048,2100.679,168419.0153,475,6452,13699.9375,47440519793,8003419,12778204456,13.1,23387,66769949,824817,106383990.34375,106383990.34375,26535.358711441557,249.43
6/7/2019,0.8821,453830995374378551916,2119.226,167649.4198,490,6345,13513.375,44725474230,8003178,13551596264,13.34,22693,66866768,758454,106397503.71875,106397503.71875,26550.433077976875,249.54
6/8/2019,0.9101,722150219466950302144,2064.763,163030.2239,485,6337,13481.3125,46050070622,8003465,17865004622,13.3,28245,66938268,992653,106410985.03125,106410985.03125,26006.8447416375,244.40
6/9/2019,0.8726,350745638782078907313,2025.066,159778.6588,449,6368,13495.0625,44396234970,8003098,11772205947,13.3,20388,67032880,715741,106424480.09375,106424480.09375,24629.817428096558,231.43
6/10/2019,0.9118,767522840951009755620,2030.955,163745.7268,519,6447,13756.1875,46980076087,8003466,18767554680,13.05,27708,67106074,963694,106438236.28125,106438236.28125,26392.42506829875,247.96
6/11/2019,0.9271,597194272175050343008,2036.31,161584.9525,464,6392,13558.0,47375191771,8003385,15302451335,13.2,27086,67182793,930038,106451794.28125,106451794.28125,26097.72188599125,245.16
6/12/2019,0.9165,387462395878498020869,2029.6589999999999,161245.1261,492,6372,13573.75,46666159224,8003026,10704744804,13.27,24645,67267710,860682,106465368.03125,106465368.03125,28005.715060620314,263.05
6/13/2019,0.9079,393640417610607208214,1999.3629999999998,158745.7391,443,6417,13570.1875,46509414778,8003237,12498549026,13.22,22168,67364217,749758,106478938.21875,106478938.21875,27161.712350220936,255.09
6/14/2019,0.9109,509056145446256739767,2004.8239999999998,159829.0172,478,6410,13623.625,46682769815,8003512,14507586823,13.17,23694,67450291,825364,106492561.84375,106492561.84375,28088.4781119075,263.76
6/15/2019,0.911,650059710585365275566,2010.443,160137.3641,514,6368,13597.875,46366210294,8003043,16655327552,13.31,26219,67533236,938952,106506159.71875,106506159.71875,28673.588319481874,269.22
6/16/2019,0.8649,387647440116860303569,2005.505,160811.7646,492,6436,13694.25,44496676798,8003350,11744583227,13.13,23509,67619745,888979,106519853.96875,106519853.96875,28603.77638622844,268.53
6/17/2019,0.916,720796944870326124481,2024.351,161713.7849,522,6380,13639.125,46712422394,8003564,18033291141,13.21,26723,67728150,944094,106533493.09375,106533493.09375,29181.65442824,273.92
6/18/2019,0.9203,486262833775060922494,2029.0710000000001,160000.6762,444,6369,13474.0,46829908104,8003377,14140107747,13.28,24478,67863603,850016,106546967.09375,106546967.09375,28182.738265967808,264.51
6/19/2019,0.922,568027638809633672231,2052.795,163011.8685,464,6397,13566.25,47122430639,8003633,15149051110,13.26,26787,67956476,886054,106560533.34375,106560533.34375,28665.849074802187,269.01
6/20/2019,0.9233,777395717441240846707,2030.28,162069.9412,500,6397,13629.5,47206516738,8003774,19171082160,13.25,28152,68045799,985024,106574162.84375,106574162.84375,29010.55286769719,272.21
6/21/2019,0.8532,409162890399560102257,2021.984,159418.4325,480,6332,13467.75,43173945070,8003453,13132476474,13.32,22975,68158248,777627,106587630.59375,106587630.59375,31553.13628466781,296.03
6/22/2019,0.8151,383761417486020232167,1995.243,159827.2427,464,6457,13702.5,42055164362,8003178,13079405563,13.11,21933,68268551,758133,106601333.09375,106601333.09375,32983.518472537195,309.41
6/23/2019,0.808,402142929856901067817,2028.399,162318.9054,514,6400,13658.625,41291651320,8002723,12904678821,13.22,22344,68363811,773499,106614991.71875,106614991.71875,32770.250004592184,307.37
6/24/2019,0.8541,479551355699422562429,2075.13,166178.5326,483,6436,13681.6875,43949440958,8003039,14343913979,13.1,24260,68482611,809637,106628673.40625,106628673.40625,33184.97573749312,311.22
6/25/2019,0.9047,720566889050071667296,2092.173,167034.8124,476,6422,13640.75,46413301200,8004127,18442820009,13.17,26961,68580407,932194,106642314.15625,106642314.15625,33755.49169987781,316.53
6/26/2019,0.9397,703805023221904307741,2180.015,174451.6268,493,6421,13668.8125,48242921157,8003451,18226501386,13.16,27234,68690081,848601,106655982.96875,106655982.96875,35597.50087565,333.76
6/27/2019,0.9417,773847825111018023901,2167.92,172580.466,492,6386,13592.5,48078566713,8003713,20536617245,13.26,25364,68802037,814118,106669575.46875,106669575.46875,31368.32205809531,294.07
6/28/2019,0.924,752316174743894526583,2128.016,169995.0119,507,6395,13639.6875,47245159451,8003576,17836887762,13.21,28620,68893581,1004170,106683215.15625,106683215.15625,33004.586272889064,309.37
6/29/2019,0.7588,480848501071818870416,2189.9829999999997,174666.3416,458,6433,13631.375,39003892119,8003111,14969393891,13.18,21175,68986319,733337,106696846.53125,106696846.53125,33857.04334129625,317.32
6/30/2019,0.7455,471733301731478950957,2187.357,174456.9459,465,6426,13635.0625,38256789901,8003093,16147637271,13.18,20644,69056935,685958,106710481.59375,106710481.59375,30962.046234426558,290.15
7/1/2019,0.8806,783261353958772595828,2164.524,172460.4335,450,6434,13612.875,45307646635,8003569,19512205713,13.16,27639,69134853,951985,106724094.46875,106724094.46875,31395.02686987218,294.17
7/2/2019,0.8945,586406619538677221495,2195.0229999999997,175169.9131,488,6407,13639.0,45784618464,8003595,15735865298,13.25,26119,69220907,895054,106737733.46875,106737733.46875,31125.79045682219,291.61
7/3/2019,0.8804,417480016325382126039,2137.119,169411.2432,452,6397,13548.0,44953815609,8002960,13480141945,13.2,23075,69326918,753227,106751281.46875,106751281.46875,32257.034721412183,302.17
7/4/2019,0.819,378309812399594068277,2117.861,168938.6016,481,6411,13630.5625,41952762977,8003076,12364123019,13.21,22679,69425259,747514,106764912.03125,106764912.03125,30225.146596046874,283.10
7/5/2019,0.8375,520894479312113491083,2136.291,169048.8549,458,6379,13527.875,42715588995,8003320,14987264501,13.24,24935,69503626,849080,106778439.90625,106778439.90625,30741.51284900937,287.90
7/6/2019,0.8171,458957922609819633645,2160.728,174383.7818,490,6483,13784.375,42335203891,8003160,14142027457,13.04,26562,69595362,754040,106792224.28125,106792224.28125,30754.02474851437,287.98
7/7/2019,0.7386,292500517738876276151,2150.254,171995.4145,429,6482,13692.0625,38243194614,8002639,11147195619,13.06,25644,69700333,582067,106805916.34375,106805916.34375,32728.536945215306,306.43
7/8/2019,0.8395,533539068475715204569,2135.383,170731.7849,489,6419,13661.8125,43061046372,8003390,15397601493,13.08,30983,69788894,809796,106819578.15625,106819578.15625,33470.84661947937,313.34
7/9/2019,0.8426,442101563412205136815,2183.766,174574.869,454,6453,13672.625,43445070569,8003040,13383300658,13.03,23460,69879358,771955,106833250.78125,106833250.78125,32892.88958303906,307.89
7/10/2019,0.809,375450974091071049651,2197.9770000000003,175227.6061,490,6398,13615.125,41370585703,8002906,12326418288,13.19,22416,69973737,736096,106846865.90625,106846865.90625,30840.27937518,288.64
7/11/2019,0.8962,731771198653946513165,2236.779,179304.7615,490,6436,13685.125,46059938470,8003003,17687551350,13.15,28000,70050048,975288,106860551.03125,106860551.03125,28698.4695849525,268.56
7/12/2019,0.8324,422040523332082899757,2269.238,179359.1291,490,6339,13494.625,42144057433,8002879,13888489542,13.38,22371,70152366,726392,106874045.65625,106874045.65625,29434.180914187808,275.41
7/13/2019,0.6954,310646839328341007799,2237.792,178738.4731,463,6438,13651.4375,35740368392,8002193,11680585984,13.17,17767,70238269,587283,106887697.09375,106887697.09375,28746.377256393123,268.94
7/14/2019,0.7604,405898060718156365986,2259.987,182054.5074,435,6525,13781.1875,39643225171,8002783,14577611095,13.0,19199,70319117,613490,106901478.28125,106901478.28125,24176.8383280875,226.16
7/15/2019,0.8825,497647511036428430858,2279.064,180056.646,480,6346,13502.25,44732959212,8003230,14426857237,13.32,36630,70426260,743294,106914980.53125,106914980.53125,24391.58365839937,228.14
7/16/2019,0.9284,1016430910246850293020,2199.583,174846.4557,550,6318,13545.625,46872912292,8003389,22122486062,13.37,30145,70489299,1003278,106928526.15625,106928526.15625,21247.76743250844,198.71
7/17/2019,0.899,740726374878252800373,2246.232,179646.5336,529,6381,13648.0625,45839158146,8003846,19083353124,13.22,25513,70565526,830029,106942174.21875,106942174.21875,22595.81199067969,211.29
7/18/2019,0.8161,378335949684812136601,2244.27,179801.3623,444,6478,13704.75,42200475154,8003031,13195635523,12.98,25430,70651263,667874,106955878.96875,106955878.96875,24181.654676044687,226.09
7/19/2019,0.8366,598178411916682456372,2200.521,173673.0553,455,6364,13484.1875,42503784373,8003200,17348942255,13.29,24035,70719333,815548,106969363.15625,106969363.15625,23670.180679215,221.28
7/20/2019,0.7194,287871159164884497206,2219.973,177854.7534,418,6504,13706.375,37385012405,8002078,11840097601,13.02,17756,70814148,584085,106983069.53125,106983069.53125,24468.09783249219,228.71
7/21/2019,0.6762,273519755709476961263,2200.419,173257.495,400,6403,13486.5,34552918086,8002111,12479706324,13.21,16272,70911714,522416,106996556.03125,106996556.03125,24117.02372944375,225.40
7/22/2019,0.7331,318683400911392741198,2163.176,172778.6891,420,6481,13668.25,37882509038,8002490,12142840638,13.07,19019,71009097,640666,107010224.28125,107010224.28125,23244.760918373126,217.22
7/23/2019,0.7295,347101450183944460145,2197.931,175478.344,421,6477,13665.0625,37709699473,8002730,13450918814,13.03,19176,71109030,606795,107023889.34375,107023889.34375,22711.53955763719,212.21
7/24/2019,0.8676,736252411544568407805,2213.006,176912.3762,471,6436,13663.6875,44545540143,8003837,18814448444,13.1,26210,71185310,907213,107037553.03125,107037553.03125,23190.756239750626,216.66
7/25/2019,0.9133,726772894122951989460,2208.939,175360.1291,501,6358,13560.8125,46406253490,8003494,17932204080,13.3,27839,71262134,949864,107051113.84375,107051113.84375,23488.084888457186,219.41
7/26/2019,0.8158,360854794329333926621,2181.236,174397.9111,457,6451,13670.5625,42026126081,8003158,12838413297,13.16,19444,71363320,640260,107064784.40625,107064784.40625,23471.81268538219,219.23
7/27/2019,0.7988,335070288414844272366,2244.23,179382.5403,429,6477,13681.0625,41331053427,8002684,11947823376,13.09,17755,71453650,577697,107078465.46875,107078465.46875,23541.20063330469,219.85
7/28/2019,0.7959,261507477742059137255,2227.385,176411.9848,385,6458,13564.5625,41079658842,8002664,10847884346,13.14,17274,71558757,572697,107092030.03125,107092030.03125,22612.482141098444,211.15
7/29/2019,0.8062,348035384126405658475,2228.7889999999998,175646.1396,430,6379,13489.625,41064971548,8002799,12397806559,13.27,20132,71651145,676990,107105519.65625,107105519.65625,22654.95951769,211.52
7/30/2019,0.8212,380940767996535594452,2245.719,180307.3545,435,6502,13744.1875,42665278458,8003308,12981815912,13.03,20527,71736085,715782,107119263.84375,107119263.84375,22475.763939695626,209.82
7/31/2019,0.8632,409461194940422528302,2214.3179999999998,174941.351,421,6405,13522.5625,44134304019,8002929,13135247596,13.22,20452,71823911,684284,107132786.40625,107132786.40625,23429.940387046874,218.70
