Date(UTC),TransactionFee,Blocksize,BlockDifficulty,NetworkHash,TxGrowth,AddressCount,Ethersupply2,EtherPrice
4/6/2017,73388622888901059024,2799,248.61900000000003,17967.3505,95177,1438686,90474896.4375,43.23
4/7/2017,72418987716162087042,2776,249.575,18253.0325,92846,1446866,90505970.96875,42.31
4/8/2017,52327124252717605323,2249,252.485,18340.2159,72144,1453582,90536886.59375,44.37
4/9/2017,56805678809269509863,2358,253.175,18009.4232,74557,1459569,90567128.625,43.72
4/10/2017,63038607924159119657,2460,255.97299999999998,18072.1973,75487,1466596,90597165.8125,43.74
4/11/2017,58915272174260117298,2377,261.03700000000003,18671.3934,75891,1472733,90627616.28125,43.74
4/12/2017,80688959257184656719,2697,260.942,18555.8787,80347,1482952,90657833.3125,46.38
4/13/2017,61658463320247919047,2589,254.80599999999998,18205.074,84124,1491389,90688173.15625,49.97
4/14/2017,62896440047970441193,2451,271.575,19833.812,81155,1498483,90719162.84375,47.32
4/15/2017,57805251362189566336,2348,272.397,19260.1407,74820,1505072,90749160.96875,48.89
4/16/2017,55117695420304876232,2220,272.58099999999996,19591.7831,70634,1509655,90779668.15625,48.22
4/17/2017,60473297243117476294,2309,275.532,19889.9768,72546,1516032,90810315.65625,47.94
4/18/2017,73744781757982656265,2603,282.74,20302.3049,83303,1524359,90840832.375,49.88
4/19/2017,78396484540516482973,2664,288.751,20078.8856,85734,1533074,90870444.5625,47.88
4/20/2017,71792773958471132024,2581,283.972,20288.8866,85450,1543098,90900866.75,49.36
4/21/2017,92197365095748269520,2691,290.823,20805.2888,81278,1554295,90931344.09375,48.27
4/22/2017,74920144056745952813,2429,297.111,20900.958,73539,1562066,90961334.40625,48.41
4/23/2017,65089201817934168547,2393,298.45099999999996,21389.0055,77073,1568696,90991825.65625,48.75
4/24/2017,72979824474233559010,2553,295.212,20664.8066,80531,1578342,91021611.125,49.94
4/25/2017,78574204734149950966,2803,298.308,21582.4498,93033,1586304,91052368.9375,50.09
4/26/2017,74789723863146608844,2724,308.931,21292.624,89642,1602843,91081701.125,53.28
4/27/2017,87312690911798304949,3095,313.69599999999997,21617.4059,104494,1618627,91111031.125,63.14
4/28/2017,79205968406814731565,3178,328.63300000000004,22951.0371,106193,1630945,91140713.15625,72.42
4/29/2017,70202685796309630265,2793,342.092,23467.3816,91335,1641718,91169930.8125,69.83
4/30/2017,78958630274409938318,3064,332.584,22938.2706,95202,1653821,91199299.40625,79.83
5/1/2017,105538214140902750468,3544,336.173,23205.2792,112202,1669821,91228656.90625,77.53
5/2/2017,112734602650155709983,3461,335.2,23246.7388,110354,1684958,91258093.3125,77.25
5/3/2017,77313506087378257935,3028,339.47900000000004,23614.2464,97334,1696532,91287645.96875,80.37
5/4/2017,92430339962188899806,3351,336.421,23265.2011,114877,1714907,91317072.53125,94.55
5/5/2017,84353306060947063710,3171,349.788,24468.9937,108514,1730408,91346771.4375,90.79
5/6/2017,84364146387450405940,2934,349.26,24415.8585,95014,1745794,91376474.875,94.82
5/7/2017,105733505802463497814,3322,353.593,24862.0244,106631,1764766,91406355.03125,90.46
5/8/2017,95605963950497591848,3409,353.82800000000003,24481.3196,117509,1783436,91435780.96875,88.39
5/9/2017,106666628386381183286,3376,365.57,25606.8006,112933,1803804,91465535.96875,86.27
5/10/2017,104904536928794946472,3227,363.67900000000003,25352.2733,109673,1824150,91495150.8125,87.83
5/11/2017,109393380226517345851,3352,369.26199999999994,25792.7606,117189,1843910,91524885.34375,88.2
5/12/2017,109060373521814527007,3154,379.251,26696.7857,107241,1859936,91554775.03125,85.15
5/13/2017,106923588255083534319,3065,378.491,26056.3076,101332,1873850,91584028.3125,87.96
5/14/2017,106379136617490085093,3140,404.779,26882.1696,101348,1887630,91612245.8125,88.72
5/15/2017,132123398807998424151,3831,414.048,27814.0407,122792,1905488,91640708.15625,90.32
5/16/2017,137143767603647301057,3644,417.08,28230.111,116341,1925960,91669426.125,87.8
5/17/2017,220219437190223988726,4305,408.10400000000004,26762.9284,140135,1948759,91697325.03125,86.98
5/18/2017,158498593266697334285,4245,414.44800000000004,27740.2141,137409,1971006,91725805.8125,95.88
5/19/2017,173985855405999463465,4801,431.65,28816.636,161568,1999707,91754187.0625,124.38
5/20/2017,155579769682160511631,4179,439.714,29609.4667,130912,2023543,91782839.09375,123.06
5/21/2017,160523136917678237399,4586,451.327,30501.1451,149699,2048157,91811493.15625,148.0
5/22/2017,182632419995022108562,5328,463.103,31382.7051,176255,2081167,91840262.375,160.39
5/23/2017,253728642190640668685,6627,448.717,30236.4543,187121,2125866,91868838.46875,169.5
5/24/2017,272090679309924862059,6666,458.978,30975.705,187293,2168376,91897482.84375,193.03
5/25/2017,218689885039393860274,5952,457.711,31139.2104,183010,2207418,91926318.0,177.33
5/26/2017,206055826499096970874,5559,456.542,31197.0515,169818,2241682,91955285.5,162.83
5/27/2017,182127259991398239639,5127,473.26800000000003,32153.7231,149450,2268468,91984057.21875,156.63
5/28/2017,192525514182495551341,5379,469.17699999999996,31940.9693,155271,2294589,92012880.5,172.86
5/29/2017,192624558129615715068,4922,487.713,34015.7294,158547,2323137,92042417.84375,194.17
5/30/2017,319925871867210022750,7069,513.217,36263.7391,193618,2366959,92072237.21875,228.58
5/31/2017,634072177123384502093,6843,519.724,35309.9381,214126,2412281,92100985.65625,228.64
6/1/2017,253293470844350260748,6541,561.001,37244.2449,199160,2451291,92129055.03125,220.7
6/2/2017,291597841473762166465,7542,574.506,36298.9273,194911,2492717,92155875.65625,222.04
6/3/2017,228134695773493974263,6636,575.748,37390.2818,175666,2527880,92183405.8125,224.3
6/4/2017,255713870927989048711,6458,597.678,38378.7011,180136,2563971,92210634.5625,244.96
6/5/2017,219924346992173009813,6439,599.656,39283.0384,190305,2601805,92238426.90625,247.75
6/6/2017,265075762618001554521,7374,615.097,39838.9042,200523,2644769,92265908.15625,264.26
6/7/2017,277963468698831539697,7388,632.534,41466.1245,207180,2689057,92293678.9375,255.77
6/8/2017,239515279974747434988,6932,640.655,41827.9352,187700,2726519,92321310.1875,259.41
6/9/2017,250508480829359775358,7482,639.988,41762.2012,215831,2767132,92348960.1875,279.11
6/10/2017,214559641123816452160,6592,662.2330000000001,43934.269,213356,2810475,92377118.9375,335.95
6/11/2017,313877609552976256933,8658,682.857,45025.9063,240490,2865993,92405045.65625,339.68
6/12/2017,512809391033716073550,9451,676.331,44971.345,292941,2925305,92433146.28125,394.66
6/13/2017,294642099271720738321,8807,694.617,46524.8904,280054,2984707,92461422.375,388.09
6/14/2017,254758374393436684501,7942,713.189,47653.2451,250410,3038110,92489691.125,343.84
6/15/2017,279620592390911684615,8192,728.25,48524.7456,261617,3090555,92517889.875,344.68
6/16/2017,257508486546679467390,8034,737.125,49363.4715,248003,3138669,92546260.8125,353.61
6/17/2017,238660364103388231832,7958,761.53,50988.985,242022,3185110,92574559.875,368.1
6/18/2017,251896899621616344850,7931,769.923,51996.5122,245957,3237942,92603147.375,351.53
6/19/2017,283021105675980854778,8956,775.466,52568.3389,286209,3298513,92631780.34375,358.2
6/20/2017,720031462996840104983,9258,847.174,53605.3273,308488,3360729,92658489.71875,350.53
6/21/2017,913388218754612942675,6195,874.309,54107.974,221289,3393171,92684640.5,325.3
6/22/2017,684943045550363347105,8691,872.419,54738.2538,284225,3449269,92711173.78125,320.97
6/23/2017,469929450422587102564,9123,881.5319999999999,54340.7602,276012,3505293,92737276.28125,326.85
6/24/2017,640185604612802012156,8935,888.68,55696.7824,250570,3556111,92763771.28125,304.54
6/25/2017,411721489721116955158,8979,904.654,56394.2575,231135,3600204,92790154.40625,279.36
6/26/2017,875310976343044060183,9544,923.8530000000001,58414.4698,316788,3653227,92816853.46875,253.68
6/27/2017,332032513046042621107,7911,930.3589999999999,58319.7387,252995,3695217,92843435.8125,286.14
6/28/2017,773236091502308226955,10005,950.061,59928.6376,274241,3745532,92870078.46875,315.86
6/29/2017,466282393834281680729,9460,962.7489999999999,61553.5382,263791,3794241,92897087.375,292.9
6/30/2017,352344502266064800220,8800,972.0089999999999,61650.5709,252652,3841807,92923943.625,280.68
7/1/2017,315744643169712880512,8106,992.6360000000001,62556.7775,240465,3877813,92950626.75,261.0
7/2/2017,317468243775909028046,8503,1002.2080000000001,63113.6089,248617,3911620,92977339.09375,283.99
7/3/2017,425920316211608615127,10143,1012.942,64997.08,302032,3966364,93004470.34375,276.41
7/4/2017,377047005195524393236,10132,1027.254,66569.3952,281465,4017151,93031836.125,269.05
7/5/2017,409090970890427930293,10094,1022.956,64822.7346,271606,4060181,93058596.4375,266.0
7/6/2017,304771433494258564221,8830,1037.2169999999999,65978.5137,258791,4095465,93085523.0,265.88
7/7/2017,356293806920488034078,9709,1038.1860000000001,67085.5686,295389,4137839,93112810.96875,240.94
7/8/2017,360274207471173457420,8884,1055.963,67464.2959,248142,4176014,93139877.375,245.67
7/9/2017,256112816521955829361,6980,1071.108,68072.3545,225189,4205957,93166818.15625,237.72
7/10/2017,261598672523810517352,10586,1198.735,69107.6248,302633,4243166,93191251.75,205.76
7/11/2017,287290319403812354449,10484,1214.203,68636.1856,291677,4285422,93215219.875,190.55
7/12/2017,330334228770205304780,10735,1185.9589999999998,66929.7884,283828,4326593,93239157.84375,224.15
7/13/2017,327421879889750126610,10676,1207.945,67583.3821,260745,4374912,93262929.40625,205.41
7/14/2017,275880608775512764516,10040,1182.556,66162.8973,249381,4407026,93286700.65625,197.14
7/15/2017,288040626935104928109,8747,1207.945,68590.0251,231961,4434608,93310853.0,169.1
7/16/2017,276731320514844397884,9225,1243.782,70207.4606,249138,4466541,93334862.6875,155.42
7/17/2017,281509048416621247612,9814,1204.494,66693.2842,248473,4505011,93358380.96875,189.97
7/18/2017,423677942917870608295,11286,1213.897,68408.1739,271055,4555246,93382331.28125,227.09
7/19/2017,324838750477733441948,10282,1233.999,71183.4584,270122,4591165,93406814.875,194.41
7/20/2017,256133190043819893617,9370,1271.4180000000001,73430.2935,250065,4633084,93431307.6875,226.33
7/21/2017,309641556641903823695,8661,1304.971,73178.0557,232560,4671597,93455149.875,216.33
7/22/2017,224825603323107335009,7992,1278.26,72967.3365,205574,4698313,93479457.21875,230.47
7/23/2017,288493997715788616147,9282,1315.0279999999998,75690.2025,260490,4735087,93503940.5,228.32
7/24/2017,309440275124323337625,10560,1302.508,73612.8357,263095,4773202,93527999.40625,225.48
7/25/2017,355486137729586108109,9766,1328.375,77165.6725,242956,4814270,93552692.0625,203.59
7/26/2017,294383920628615754064,8403,1331.461,76836.4143,223010,4848816,93577207.0625,202.88
7/27/2017,263944245322020525245,8346,1321.721,75616.4916,225435,4878713,93601559.71875,202.93
7/28/2017,281982289906320009281,9258,1332.368,77536.4097,246494,4910137,93626244.875,191.21
7/29/2017,204174934595232430698,7452,1332.1779999999999,76584.8357,198773,4937231,93650737.375,206.14
7/30/2017,208036715301278286531,7621,1359.901,79028.534,206624,4980374,93675455.03125,196.78
7/31/2017,231201083913724264420,9291,1426.54,80870.2609,250090,5016799,93699513.625,201.33
8/1/2017,263599401863207269520,9503,1606.73,80820.0069,218582,5056152,93720934.09375,225.9
8/2/2017,236995421936534521668,9426,1606.524,79694.0246,231068,5094519,93742069.40625,218.12
8/3/2017,236502808745258771848,9597,1555.875,76659.268,236335,5136101,93763035.8125,224.39
8/4/2017,220028357885087836001,10507,1590.668,79754.3216,257160,5175448,93784340.8125,220.6
8/5/2017,236076708761946254889,10427,1585.6889999999999,78990.8015,261400,5213379,93805528.625,253.09
8/6/2017,244978437283443120617,10463,1598.932,80020.6258,265127,5256743,93826794.25,264.56
8/7/2017,323349086525577669314,11867,1619.9679999999998,82348.3479,281172,5308623,93848415.8125,269.94
8/8/2017,339083820207351773196,13278,1636.256,83308.9277,318866,5363343,93870051.125,296.51
8/9/2017,268527475016345604111,11373,1661.335,84931.897,280308,5415899,93891780.5,295.28
8/10/2017,313147657539911794988,13581,1650.1270000000002,83442.1715,338241,5475592,93913244.25,298.28
8/11/2017,354162104364810446316,14429,1640.151,84627.2607,356682,5536176,93935146.28125,309.32
8/12/2017,344986095505773107330,13642,1692.527,87270.9302,338654,5591857,93957067.21875,308.02
8/13/2017,304640582603318902986,12993,1690.846,87653.9263,333011,5653359,93979101.90625,296.62
8/14/2017,345515738014742404303,15655,1728.855,89584.3061,410061,5732182,94001140.03125,299.16
8/15/2017,383745249085415778328,16403,1734.349,90812.4199,413246,5817211,94023364.40625,286.52
8/16/2017,1168463266334638923884,17360,1713.531,91289.1473,413624,5873216,94045930.1875,301.38
8/17/2017,690546642141729588619,17330,1738.425,92534.9297,428007,5940501,94068463.15625,300.3
8/18/2017,1018695224863609907914,17335,1745.4460000000001,91777.3051,443356,6011031,94090773.625,292.62
8/19/2017,471918343256437655126,16348,1795.854,95425.5042,377418,6074206,94113338.0,293.02
8/20/2017,293147791082707541172,12825,1792.5929999999998,93281.2322,309926,6133483,94135470.5,298.2
8/21/2017,329868824320952789105,15179,1785.0870000000002,95741.8313,392880,6192400,94158216.28125,321.85
8/22/2017,325350122318110116393,14259,1804.398,95942.1567,364727,6259102,94180738.9375,313.37
8/23/2017,315881361228438612338,14352,1843.057,98296.3711,374711,6329117,94203348.9375,317.4
8/24/2017,322859895183154977415,13796,1828.1889999999999,97228.3329,352465,6381745,94225880.65625,325.28
8/25/2017,310136759482145446983,15772,2154.673,95339.2953,352621,6432201,94244701.4375,330.06
8/26/2017,297916682977333742044,14625,2200.006,95944.7226,306268,6477714,94263267.21875,332.86
8/27/2017,275335440066792045568,14945,2180.133,95506.9876,324173,6527362,94281902.6875,347.88
8/28/2017,323120549329009327805,17757,2133.303,92566.5693,363799,6580674,94300328.15625,347.66
8/29/2017,516170615619647865068,18455,2204.097,99235.369,394649,6642881,94319408.3125,372.35
8/30/2017,433380111261617053561,18827,2231.15,99678.7102,400220,6709938,94338352.21875,383.86
8/31/2017,737552600750382680364,17436,2215.5370000000003,97955.4642,384421,6777810,94357118.3125,388.33
9/1/2017,515416187021540248254,18436,2233.569,98985.3654,390997,6844179,94375947.6875,391.42
9/2/2017,613662115947220532737,15334,2231.26,98883.0465,331797,6898581,94394795.8125,351.03
9/3/2017,296684543722556240166,13871,2250.2889999999998,98450.1542,302525,6947983,94413437.84375,352.45
9/4/2017,487767496108771785865,19760,2243.9629999999997,99991.3961,442592,7011013,94432358.9375,303.7
9/5/2017,615809001055405203097,19704,2231.041,100474.3339,444572,7074268,94451460.1875,317.94
9/6/2017,770277418637855913270,22603,2232.6,99614.2702,496376,7143084,94470348.46875,338.92
9/7/2017,734239584314302559884,21135,2253.842,101735.9047,448347,7207582,94489481.125,335.37
9/8/2017,758749006955942549908,20975,2351.174,106728.0408,463670,7274207,94508748.3125,306.72
9/9/2017,441035120382979369503,17147,2321.405,104087.0767,383654,7335378,94527784.09375,303.79
9/10/2017,413297569259006079549,14680,2289.896,102462.2609,325128,7386143,94546772.84375,299.21
9/11/2017,393332823000430979888,16764,2312.746,102521.0502,365384,7451114,94565618.9375,297.95
9/12/2017,519977466207659415783,18037,2375.29,108070.1938,404898,7514809,94584931.4375,294.1
9/13/2017,463058657601601522710,16933,2324.138,103537.1178,365679,7570012,94603829.71875,275.84
9/14/2017,408768329593545821126,17288,2321.976,105590.7742,380251,7624729,94623119.40625,223.14
9/15/2017,636971536778819209024,19312,2366.097,109240.2979,441767,7686030,94642655.8125,259.57
9/16/2017,660859549314408001047,16698,2350.116,107169.6341,373764,7736219,94661993.78125,254.49
9/17/2017,371183068103848447609,14350,2390.881,108004.7306,289517,7778747,94681215.8125,258.4
9/18/2017,403163138029643864124,17536,2351.653,105851.5969,362764,7829239,94700280.8125,297.53
9/19/2017,385073423359178467932,16596,2380.774,108650.3899,337752,7884598,94719653.78125,283.0
9/20/2017,656834640397105791211,16028,2380.9570000000003,107391.0713,324984,7950126,94738835.8125,283.56
9/21/2017,325903199025540040684,16104,2405.383,109411.54,317074,8013152,94758172.21875,257.77
9/22/2017,306112519401891525774,16972,2938.237,108415.5019,271470,8048785,94773915.8125,262.94
9/23/2017,315524338577302959857,15951,2960.802,103936.501,260107,8084920,94788921.59375,286.14
9/24/2017,440089694340212251319,17983,2945.612,106744.3503,280929,8118816,94804383.0,282.6
9/25/2017,383148272059298778562,19577,2912.421,101530.2447,306614,8159413,94819257.375,294.89
9/26/2017,385775178878301041310,18527,2887.116,102987.1868,306075,8218247,94834464.25,288.64
9/27/2017,422710363398752933696,18893,2916.0429999999997,105672.8117,309047,8276097,94849875.34375,309.97
9/28/2017,370160472356163295798,20553,2896.072,101865.3038,329208,8330047,94864873.3125,302.77
9/29/2017,330886157979594145649,21540,2802.9709999999995,97747.1226,326502,8371122,94879725.8125,292.58
9/30/2017,371957481380512611746,21998,2773.895,97246.8496,295798,8412404,94894657.21875,302.77
10/1/2017,358613329436254304597,21781,2865.6490000000003,101856.5841,283871,8446228,94909789.875,303.95
10/2/2017,356930578828195825541,21143,2861.171,101498.7153,306095,8494268,94924879.09375,296.81
10/3/2017,381246395654145484290,20918,2838.8259999999996,101330.3025,327906,8543784,94940057.53125,291.81
10/4/2017,385387152162937564637,20395,2896.353,104322.349,307399,8589674,94955375.96875,291.68
10/5/2017,418983077851950083762,20313,2968.7470000000003,107720.1602,314808,8628549,94970853.0,294.99
10/6/2017,437255331091613042088,21656,2912.4790000000003,102813.1953,319882,8667207,94985877.0625,308.33
10/7/2017,316276345068356551823,19657,2857.438,100704.8489,291091,8702952,95000892.21875,311.26
10/8/2017,357347800341582836945,19150,2915.5209999999997,104067.9114,296829,8744762,95016091.75,309.49
10/9/2017,379844761748672585299,19671,2930.9559999999997,104686.6792,328172,8798123,95031300.5,296.95
10/10/2017,417793497545713700015,21438,2913.485,106119.6349,349605,8843674,95046784.875,298.46
10/11/2017,938415100756440140153,20045,2997.386,109279.7021,344305,8886853,95062284.71875,302.86
10/12/2017,421957034378931247313,21137,2911.728,105449.0222,363411,8936394,95077676.28125,302.89
10/13/2017,474904048256685570442,21845,3031.012,110049.5848,379136,8988855,95093113.46875,336.83
10/14/2017,398049613885228241262,19951,2917.998,105135.748,332169,9032579,95108431.28125,338.81
10/15/2017,386388929966350517732,19011,2962.491,108556.0976,328921,9081675,95124011.4375,336.58
10/16/2017,337116475117611492142,16294,1922.3239999999998,112491.5255,408297,9141530,95140181.0,334.23
10/17/2017,322847244140186147412,14412,1430.7939999999999,114496.653,505611,9202272,95160328.25,316.14
10/18/2017,299370944841425492171,13060,1412.602,113792.9401,470449,9257323,95180705.65625,313.54
10/19/2017,283929624900779239198,12978,1460.305,117973.6768,494184,9326599,95201131.8125,307.41
10/20/2017,491672418413768698430,15254,1448.0479999999998,117268.4555,546837,9397666,95221606.8125,303.08
10/21/2017,230098011400130959809,11983,1470.935,116687.3756,462902,9456741,95241750.03125,299.55
10/22/2017,196134800566113227074,10947,1479.8829999999998,118870.2012,435493,9514751,95262134.28125,294.03
10/23/2017,269725566031986148263,12828,1455.82,117763.0093,468168,9587936,95282604.6875,285.27
10/24/2017,357095144057030277081,13946,1496.921,121642.1225,492288,9675289,95303134.15625,296.5
10/25/2017,290665881547283593322,14347,1484.205,118684.8641,460419,9749189,95323352.375,296.35
10/26/2017,275041131001189840720,14417,1437.0179999999998,114761.8238,466406,9822106,95343550.53125,295.54
10/27/2017,297455543733301559684,14924,1447.521,117091.7153,486147,9883587,95364021.78125,296.36
10/28/2017,241167628141156534205,14317,1468.4260000000002,118629.8189,484554,9925624,95384467.15625,293.35
10/29/2017,242546692538610440351,14872,1459.599,117105.7539,494176,9968381,95404755.96875,304.04
10/30/2017,295610197213806392153,16448,1447.379,115204.0015,532626,10022697,95424854.5625,306.8
10/31/2017,330604031180157843579,15604,1462.2420000000002,119297.9707,519906,10097127,95445491.0,303.64
11/1/2017,370465694941201541908,15758,1505.309,120477.0125,527783,10177342,95465719.34375,289.42
11/2/2017,373864831846244436703,15696,1441.55,115774.5028,529277,10271514,95486016.125,284.92
11/3/2017,278695734082719853906,15831,1419.283,113706.9239,485790,10341209,95506325.5625,304.51
11/4/2017,212077525073945084800,12156,1405.2220000000002,111929.8264,398758,10395702,95526513.875,300.04
11/5/2017,199749040549872532881,11640,1439.533,117028.67,417102,10446606,95547106.34375,296.23
11/6/2017,268798303897472240931,13796,1433.805,114621.414,511663,10510014,95567346.96875,296.82
11/7/2017,315044497913178252633,14267,1412.215,113925.2212,470418,10564204,95587760.75,291.84
11/8/2017,379928853676412657103,14220,1454.5379999999998,116144.1465,480413,10637775,95608013.65625,307.35
11/9/2017,324913774650554876182,13929,1420.5929999999998,114107.822,467172,10743710,95628326.75,319.66
11/10/2017,291688738911173226248,13413,1429.592,115773.7593,457427,10839621,95648853.59375,296.86
11/11/2017,232953762073343777781,12665,1437.744,115718.414,394378,10916933,95669271.875,314.23
11/12/2017,297799562429250626367,13233,1487.3310000000001,118263.4894,434380,11003411,95689482.59375,306.02
11/13/2017,309385435142584601652,14443,1456.779,117469.6839,443176,11085629,95709903.78125,314.6
11/14/2017,335979527230492319770,16232,1448.755,114709.874,475984,11168202,95729953.8125,334.72
11/15/2017,412662550358806354474,16453,1424.358,115382.9053,540593,11273048,95750447.375,331.2
11/16/2017,353507082797256439997,15278,1397.135,111657.6225,491482,11370633,95770669.90625,330.32
11/17/2017,373486764295050208400,15301,1403.2160000000001,112630.8165,508590,11470443,95791033.90625,331.72
11/18/2017,255609620533126714339,14628,1389.7379999999998,111516.8425,459679,11545243,95811365.84375,346.65
11/19/2017,282287107555640355383,14551,1402.317,112980.6417,464563,11615183,95831788.625,354.6
11/20/2017,371508144057564609180,16654,1489.214,120188.5528,530141,11691168,95852196.96875,367.71
11/21/2017,363885755271037885352,16182,1471.463,118772.9291,524044,11778600,95872590.96875,360.52
11/22/2017,365489233899613082003,15978,1462.848,118382.3196,546489,11864256,95893095.40625,380.84
11/23/2017,363134860953734755188,16029,1518.894,122161.9842,537068,11951294,95913442.8125,406.57
11/24/2017,312003080397651703733,15104,1549.351,124844.7158,525529,12038971,95933855.9375,470.43
11/25/2017,289454952242473202889,16192,1562.0729999999999,125309.3717,561166,12124340,95954171.0,464.61
11/26/2017,355108567824283180979,16099,1553.38,125187.293,542484,12213147,95974531.8125,470.54
11/27/2017,369147153812364788224,22187,1537.205,123438.9985,608695,12313525,95994803.5625,475.24
11/28/2017,423203743142495619496,18980,1508.043,121376.5047,638989,12439003,96015113.1875,466.27
11/29/2017,444283457464524015736,18539,1520.78,123404.9935,663579,12559061,96035538.21875,427.42
11/30/2017,423152742251986989286,18059,1542.746,124830.2891,655457,12668143,96055954.34375,434.85
12/1/2017,416073298110365404963,18184,1546.95,125492.702,622720,12772266,96076431.03125,461.58
12/2/2017,344504596509460534102,17954,1570.293,125605.2762,627785,12867914,96096636.21875,457.96
12/3/2017,407152401006737587746,19326,1509.751,121828.5383,693808,12971957,96116972.75,462.81
12/4/2017,804106265031308025828,19741,1530.846,125869.5928,701834,13097419,96137400.96875,466.93
12/5/2017,1183244508785510964674,19800,1477.4920000000002,123432.1491,693090,13214763,96158037.78125,453.96
12/6/2017,1540650625445084623316,21174,1468.45,123628.5175,791746,13410344,96178679.0,422.48
12/7/2017,2239289048257415314301,17899,1480.719,125209.8857,659068,13570212,96199585.25,421.15
12/8/2017,2315319813038268483611,21220,1552.89,127322.6374,766411,13709369,96220018.34375,451.74
12/9/2017,2126409907856437936899,19891,1553.2020000000002,128300.9697,707223,13832187,96240582.21875,472.86
12/10/2017,1918268034586957233054,20864,1549.4270000000001,126733.7869,716575,13947770,96260974.53125,436.49
12/11/2017,1531823683897428234440,23554,1575.7120000000002,128336.6496,828899,14069675,96281304.03125,513.29
12/12/2017,1559061195386161064344,25607,1556.261,128931.8969,872340,14219175,96301877.5625,656.52
12/13/2017,1445285300110460015050,26216,1612.737,134096.1365,909631,14415447,96322483.90625,699.09
12/14/2017,1714108152765139506274,26049,1641.299,137629.7703,942559,14635990,96343269.3125,693.58
12/15/2017,1455136989419773656257,26180,1716.279,143758.2604,904346,14832218,96364099.15625,684.27
12/16/2017,1468251250874386601879,26389,1740.332,141945.8652,899857,15010261,96384483.40625,692.83
12/17/2017,1172634385789492918491,25965,1754.69,142954.4584,876574,15214188,96404828.46875,717.71
12/18/2017,1161928901998859936251,27932,1783.753,147283.4924,984021,15432559,96425392.0625,785.99
12/19/2017,1487482223271253497606,31463,1736.465,144785.8066,1092234,15663180,96446021.5625,812.5
12/20/2017,1731489837131818457918,27465,1716.149,143787.1073,986104,15900724,96466652.9375,799.17
12/21/2017,1760206790598993545127,30221,1741.54,143918.9673,1072665,16160759,96487067.75,789.39
12/22/2017,1640148074105191531634,29198,1725.8029999999999,143237.655,1103523,16415006,96507639.03125,657.83
12/23/2017,1207059669915191950275,26198,1792.3570000000002,149570.4924,918881,16628194,96528474.3125,700.44
12/24/2017,1024106049881333511770,20519,1822.645,148933.7151,758234,16810137,96548978.46875,675.91
12/25/2017,756767674900850093881,21721,1853.229,150660.6855,752361,16985878,96569425.34375,723.14
12/26/2017,743062865870104083046,22433,1865.8310000000001,151469.2196,813510,17200600,96589809.03125,753.4
12/27/2017,826181804792266254427,24734,1864.0220000000002,152530.5011,912752,17430806,96610342.15625,739.94
12/28/2017,832962895657955295053,25965,1916.424,156618.8488,949503,17654393,96630776.28125,716.69
12/29/2017,1007437081367732117113,29542,1870.5510000000002,153605.9851,1090191,17929188,96651241.625,739.6
12/30/2017,972744759532174412944,29346,1874.64,154787.985,1136659,18228806,96671784.96875,692.99
12/31/2017,871221521887439749223,25038,1919.555,156919.1805,946981,18461161,96692242.34375,741.13
1/1/2018,768440906472796546663,24025,1935.0720000000001,159441.8475,908945,18673081,96712863.6875,756.2
1/2/2018,1053030166302171967008,30157,1924.73,159057.5377,1153936,18945115,96733424.75,861.97
1/3/2018,1240294973186690265044,32473,1904.3429999999998,158805.4552,1238030,19268312,96754023.96875,941.1
1/4/2018,1483652748503626565947,33681,1895.45,162473.4175,1349890,19624038,96774989.84375,944.83
1/5/2018,3180856480067084558974,33416,1933.0639999999999,166391.1687,1271577,19970449,96795904.71875,967.13
1/6/2018,3641860337658125648608,32655,1899.132,163074.7937,1226417,20282043,96816855.875,1006.41
1/7/2018,2910382039958150507638,31266,1950.6470000000002,169010.8826,1152722,20534726,96838033.8125,1117.75
1/8/2018,2944304860478386967518,32502,2005.81,168775.8944,1215473,20809320,96858637.25,1136.11
1/9/2018,3091626897023070047120,33037,2009.517,170785.6861,1256240,21097740,96879373.0625,1289.24
1/10/2018,3696646401950231053728,30646,2005.905,174332.6871,1177685,21396963,96900455.0,1248.99
1/11/2018,3132478755097157400066,31298,2075.422,179701.776,1173965,21696072,96921488.28125,1139.32
1/12/2018,2324709275834572294888,30655,2099.697,180394.1239,1118757,21966165,96942403.53125,1261.03
1/13/2018,2411655583204587588153,31264,2140.802,181051.4051,1179321,22217098,96963086.75,1385.02
1/14/2018,2236838275781156726667,29323,2169.1679999999997,185408.671,1081593,22445042,96984113.0,1359.48
1/15/2018,2227026797607142171525,31846,2189.3720000000003,181636.7811,1206420,22689252,97004522.375,1278.69
1/16/2018,2229811909529915579757,32767,2201.7470000000003,187122.9824,1277936,22969586,97025411.84375,1050.26
1/17/2018,2069225744436101247921,32427,2257.174,191023.8179,1277083,23240722,97046253.21875,1024.69
1/18/2018,2153066738944201191986,31705,2275.486,189281.4868,1205184,23494326,97066810.53125,1012.97
1/19/2018,1866326524035499619292,28846,2268.78,188933.6732,1043257,23689930,97087440.96875,1037.36
1/20/2018,1776831019809789468505,27414,2363.823,196739.0047,984489,23866820,97108201.90625,1150.5
1/21/2018,1323960385411046834611,26798,2372.815,192489.0949,1006530,24038261,97128476.5625,1049.09
1/22/2018,1196762656913288027486,25864,2395.157,197018.312,972911,24249690,97149043.4375,999.64
